url,标题,租赁方式,交通,价格,付款方式,佣金,面积,户型,楼层,朝向,小区,类型,装修
https://bj.zu.anjuke.com/fangyuan/3847908121275398?isauction=2&shangquan_id=1198&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KrH0OrHnvrjTvrHE3njcKTHn3Pj0Onj9QnWDzP1N1rH9KnWbknjTKnH0YnjTKnikQnEDQTHDLn1N1n1TOnWNOnWmKnHDKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnHE3nHEzrjnOPHELnj9YrTDvTEDQTHIbnjTQuhNvsyDYnvNVPjNYuBdBPycksyndPWPbm1m3P1ubuTDQrj0QPj9QPjcOP10QnWD3rHEYTHD3P1DYrjDYnWbdnjmOrjD3rj9KTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTH6huADvn1EYsywhuHTVPjmvriY3uyu6sHcLnv7-P1FWPAD3nkDKPTDKTHTKnikQnHEzsjDQrH9KnE78IyQ_TymYP166mWmYP1IBrHNQrjc&lego_tid=8fda6344-dfe0-4669-8efa-273ae72c4a83&psid=8f78b797d3e1af491f941d0bb4544aa3,"三里屯幸福二村精装修两居室,应届生在校生租房押金减免！",整租,2/3/首都机场号线/17号线北段,6078,付1押1,佣金：10%月租金,53.1平方米,2室1厅1卫,高层(共6层),朝南,幸福二村 朝阳 三里屯,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3542018568626190?isauction=2&shangquan_id=6017&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KP10Ynj9LPHbznWEkrHcKTHndPjcknH9dPW9vnWmQrHTKnWNLnjTKnWNLnjTKnikQnEDQTHDLn1N1n1TOnWNOnWmKnHcKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWEvn1DLnWDdPjcQPWEYrTDvTEDQTHubuH7-rj6WsHR-nH0VPANOnzY3rH7-sHckrH6buAubnH9OnTDQrj0zPjm1nH0znWcdPHDOPWDLTHD3P1cYPWnQP1czn1nOnjTkn1cKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTycLuHT3PyR6syP-myNVPjmdPidBrH7hsHwWrj01rHbznhuWnkDKPTDKTHTKnikQnHEzsjmknH0KnE78IyQ_Tyu-mh7BPWbQuANvrj7WPym&lego_tid=b7e085ea-ceae-4655-b91f-4c8739922fc3&psid=8f78b797d3e1af491f941d0bb4544aa3,国贸 世界城高层开间 采光视野非常好 业主签约 无拥金,整租,1/6/10号线,7800,付3押1,佣金：0佣金,57平方米,1室0厅1卫,中层(共36层),朝南,中骏世界城 朝阳 朝外大街,,豪华装修
https://bj.zu.anjuke.com/fangyuan/3815058087552010?isauction=2&shangquan_id=1245&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPWDQnWmdPjDYnjT1n1NKTHn3nHNkPH9krj0dPHcknHTKnWEznjTKnWEznjTKnikQnEDQTHDLn1N1n1TOnWNOnWmKnHnKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWNznj03Pj0OPHD3rHcYrTDvTEDQTyNdnjbvuH6-sH91nWTVPjT1Pad6PHD1sHEQPWNzuWDznWcvuEDQrj0zPHckP19YrjbQPWmvPjnYTHD3P1cdnWTLrjE3P1E3rjbznHmKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHnYrARBrHEvsHR-ujnVPju-naYOrjbLsHFBnyFWnHNkuAEQmkDKPTDKTHTKnikQnHE1sjDzPjNKnE78IyQ_THNYrH9Ouj9QnHbLPyF6Pvc&lego_tid=348eb946-5ed3-46e0-9897-2b1bc150dd1c&psid=8f78b797d3e1af491f941d0bb4544aa3,整租 公主坟 颐源居 2室1厅,整租,1/10号线,13800,付3押1,佣金：1月租金,108.5平方米,2室1厅1卫,低层(共27层),朝东,颐源居 海淀 公主坟,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3743403454488586?isauction=2&shangquan_id=5153&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPWnzP1E1PjmYnjDLrHmKTHnLPjnYnjnYPHEYrj9drjmKnWTzrHbKnHcznjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnHEKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9vP1n3PWEYnH9dnWNLrH9YnTDvTEDQTH9zuj0zuyn1sH0LrHDVPjEknBdBuhFBsywBmH-WuyRBuHnznkDQrjmLn19vPjEQrHc1rj91njDkTHD3PW01rjmYPjD3rjDOnWndrjEKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHubPHDOPHNvsHD1uhmVPj66uBdBPjN3sH9zn1TQP1nvnjKbnkDKPTDKTHTKnikQnHNksjNQPHnKnE78IyQ_THTLnWTkuW0zmWEdujTkrAD&lego_tid=6d519556-13ff-48af-b458-8230173600d3&psid=8f78b797d3e1af491f941d0bb4544aa3,兆丰家园东区 1室1厅1卫 配套齐全 电梯房 南北通透,整租,昌平号线,3300,付3押1,佣金：1月租金,55平方米,1室1厅1卫,低层(共18层),朝南,兆丰家园东区 昌平 沙河,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3861822137904142?isauction=2&shangquan_id=5810&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KrH9krjbLPHD3nWn1rj9KTHn3PWD3nWcQn10OnjEQPjcKnWDOnjTKnWDOnjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnHNKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWNkPHmOrjnOrHmkrj91nkDvTEDQTyNQm1RbPAnOsHTLm1NVPADOuaYOrAP-syDvn10zPhDYm1NYuTDQrj0zPHTdPWb3PjmzPHc1n1b1THD3P1cdnjNvrH9dn19knj9dP1mKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTynYn1-BnvmksHbvnycVPj9draY3nHNOsHm1mhwWujFhmvc1m9DKPTDKTHTKnikQnHELsjN3nHTKnE78IyQ_TyNOPymkrAFhn1FWrjbzP1T&lego_tid=c439b3f0-961b-4858-8159-63bdcd2fcb3b&psid=8f78b797d3e1af491f941d0bb4544aa3,七号线一号线花庄地铁站太玉园东区业主精装修大两居南北通透,整租,,3199,付3押1,佣金：0佣金,95平方米,2室1厅1卫,低层(共6层),南北,太玉园东区 通州 土桥,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3678252351626244?isauction=2&shangquan_id=5798&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPWT3n19QPj9kPH9vPjDKTHnvP19zPHc1PHDvnWmzPjEKnHEknjTKnHEknjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnHmKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnH0zPHbzPjn1P1DknW9YrTDvTEDQTy7WnjNzP1m3sy76PhcVPAwWPzd6uADzsH0dPH0YuHIBnj9QPTDQrj0QP1cdrHcYPjT3PjTvnjDvTHD3P1DLnWNOnWEzP19YnjnkP1nKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHF-ryn1nvFWsHnknvnVPjE3nzY3PvnLsH9YnHE1myRhuW01uTDKPTDKTHTKnikQnHnOsjNLrH9KnE78IyQ_TyELnjN3rynYrADvnjNLPAE&lego_tid=2e9c33bc-303c-4483-87c7-84143aeff73d&psid=8f78b797d3e1af491f941d0bb4544aa3,实图 西直门 如意里 3层三居室 南北 看房方便 玉桃园志成,整租,2/13/19号线/4号线大兴线,11500,付3押1,佣金：1月租金,75平方米,3室1厅1卫,中层(共6层),南北,如意里 西城 新街口,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3845569163681797?isauction=2&shangquan_id=35374&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KP1DOPHbLPHmOPjc3PWNKTHn3PjNdPWbQPWnvrjDLrH0KnH9knjTKnH9knjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnH0KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWNdPj03PHT3nH0QPW01P9DvTEDQTHPbPyP-rjmQsyEkrH0VPjT3PiY3nWPbsyFhnvcQnW-Wn1cdP9DQrj0zPHNYP19dnWT1n1ndnHm3THD3P1cdPHELrjNQrjc1rjEQnWbKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHEYuj0YnhDvsHwBnhEVPjTduBdBnWEdsHbknHmkrHNkmWnkrTDKPTDKTHTKnikQnHELsjndn10YTHDKUMR_UTDYmyF-njmLPW0krAEzuAnQ&lego_tid=44d742a6-4b2d-405f-b245-90160950b308&psid=8f78b797d3e1af491f941d0bb4544aa3,富力惠兰美居(D区) 1室1厅1卫 47平 家电齐全 精装修,整租,,2800,付3押1,佣金：1月租金,47平方米,1室1厅1卫,高层(共21层),朝东,富力惠兰美居(D区) 通州 潞苑,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3844915260910594?isauction=2&shangquan_id=1241&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPWmvnHELnW91nWn3PHTKTHn3PjEOnHNzPWTOnHTdrHEKnWEznjTKnWEznjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnH9KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWczrHnkn1EQP1DknWn1P9DvTEDQTyRBPAwbPymQsy7-nhNVPAm3uadBmHbLsH0kPHTQPWbknhEduEDQrj0znWcOn1TYPjbkrjNzn1NzTHD3P1cznWb1njEdPWm1n1nYPjDKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyDQuHPbm1RhsymLPHmVPjb1niY3njEzsH9LPAuWmW76uyNYmEDKPTDKTHTKnikQnHE1sjDzPjDKnE78IyQ_THmLnWmQrjE3PvEzmH6WP19&lego_tid=a1e3dc5f-f756-4931-8042-874fcb1aee4a&psid=8f78b797d3e1af491f941d0bb4544aa3,学院路林大家属院，基金委，清枫华景园精装一居室，随时可以入住,整租,昌平号线,5700,付1押1,佣金：1月租金,57平方米,1室1厅1卫,低层(共7层),朝东,清枫华景园 海淀 学院路,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3848080156401667?isauction=2&shangquan_id=6906&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KnHTzPWm3nHn3rjELPHNYTED1rjE3nj9knHNvPjTQPWmLTHcknWTkTHcknWTkTHD_nHDKnEDQP1ndn1nkrHcdrHcLTHDOTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKrEDKsHDKTHD3P1cdrjDzPjD1rj9znjEkn1cKP9DKnEDLrHPhnvwbuBYOPjcdsHw6n1NVrHNQmidBPWNdnv7WmWFBuWnKnH9LnWN3nHcYnHNLPWbYn1mQPkDQrj0zPH9QnWEQPjn3PHndPW9QTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDkryNvuhnkmid6PjnLsHwbmH0Vrj0OuidWn1DdmHDkrjIbnWmKTHEKTEDkTHD_PW9krakvrHTvTHDKUMR_UTDQnWIWP1NQPHEYujNznHb3&lego_tid=09e6fc0a-a437-4da7-879e-c315a1087d26&psid=8f78b797d3e1af491f941d0bb4544aa3,原香小镇一期2室一卫 南北通透 干净好房 家具齐全 出门商场,整租,,3300,付3押1,佣金：50%月租金,88.7平方米,2室1厅1卫,低层(共10层),南北,原香小镇(一区) 房山 长阳,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3564822808846347?isauction=2&shangquan_id=5785&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPjbLn1TknW0dn19QrHEKTHndPWE3nWc3nj93Pjm1Pj0KnWbknjTKnWbknjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnWTKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnHTzn1Ndn10LnWNvrjNLPkDvTEDQTyDdPH7WrjNLsyDkP1mVPjNOmiYOuW6hsyEYnWm3PjT1nhNkrEDQrj0Qnjc1PHNYrH0vn1nLrHckTHD3P1DknWndPHEOPHN1PWmYnjnKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHbQujTYnycYsHubrAcVPjEvraY3PjmOsHE1nW6Bn1ndnW-6mkDKPTDKTHTKnikQnHEzsjNLrjNKnE78IyQ_THbkrHu-uWI-rjmOPAnQnvD&lego_tid=91d041b4-6d8b-4468-8469-4328b33529ac&psid=8f78b797d3e1af491f941d0bb4544aa3,朝阳大望路 四惠 慧聚GY 精装一居开间 随时看房随时入住,整租,1/14/八通号线,4280,付3押1,佣金：0佣金,45平方米,1室1厅1卫,共2层,朝北,慧聚公寓 朝阳 大望路,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3849426975186959?isauction=2&shangquan_id=14583&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KP10zPj01PjbYrj9vPjcKTHn3PjbYnWmOP1NQrjmOPHbKnWEknjTKnWEknjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnWDKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWNdnWDOnHNLnHNLnjm3rTDvTEDQTH-WuHb1mH9LsHuBuANVPADQradBnyDOsHTzPhF6njbLPH76m9DQrj0zPHNznHbQPWm3njNQrHm3THD3P1cdPHcQrHDvnH0LnHmznWEKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTH7WrH6hnHwhsH6bm1nVPjT3uadBPjDdsH76uAuWnhFWnWDdm9DKPTDKTHTKnikQnHELsjDYPH91THDKUMR_UTDduWmduyw6nv7BujmkPhDz&lego_tid=1c98f14f-8dc3-408d-b415-1adfc2bc215b&psid=8f78b797d3e1af491f941d0bb4544aa3,邮政壹号附近，17号线北神树站附近，福安公寓，可月付,整租,17号线,2499,付1押1,佣金：1%月租金,40平方米,1室1厅1卫,共5层,朝南,亦庄光机电产业园 通州 次渠,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3831354023619591?isauction=2&shangquan_id=5979&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPWbOrHbznHmdP1mzP1mKTHn3n1D1PHEknWnvnHbdrHDKnWEznjTKnWEznjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnWcKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnHnOPj0LPWDvn1mkPWNzrTDvTEDQTyNYPyNOPAmvsyDkuhmVPjKBnzY3myELsyDvuAcYujF6PHN1PEDQrj0Qn1bYP10Ln1EznWTQrjNvTHD3P1D1rHELP10zn1nQPjDLPWTKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHIBP17WPWwbsHD1uhNVPjcOnidBn176sHwBPHEkry7bnyEOmkDKPTDKTHTKnikQnHE1sjNOP1bKnE78IyQ_THwBujN1ujEvuHR6PyF-mHn&lego_tid=7b71c64d-13fe-4291-b31a-4b5409ad1d9c&psid=8f78b797d3e1af491f941d0bb4544aa3,2室1厅 紫金长安,整租,,13000,年付不押,佣金：1月租金,99平方米,2室1厅1卫,中层(共15层),东西,紫金长安 海淀 五棵松,普通住宅,
https://bj.zu.anjuke.com/fangyuan/3832306533852169?isauction=2&shangquan_id=14583&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPWEvn19QPjmknHcYn1nKTHn3n1c1njmdn1n3PHcQPWbKnWEknjTKnWEknjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnWnKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnHTkPHnQPH01nj9QP1TzP9DvTEDQTHTkuyE1PHR-synvPyDVPj0znzd6rjmvsH6-uWwWPj6WPyNdPkDQrj0QnjTdn1DdP1bLrHcdrj93THD3P1DknjN1nHN3nH9OnHnLrHnKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyDkryFBnj7-sHFhuWTVPjbYuiYOrHRWsHcvmHu-P1c3rjmznkDKPTDKTHTKnikQnHELsjDYPH91THDKUMR_UTDOPvnvPHbYrH0dmWR-Pvck&lego_tid=a09bb01e-2ff0-494e-995c-26a6e7288623&psid=8f78b797d3e1af491f941d0bb4544aa3,京东附近，鸿坤云时代，小米，次渠南地铁，小吃一条街,整租,,2900,付1押1,佣金：50%月租金,41.4平方米,1室1厅1卫,中层(共27层),南北,东惠家园一期 通州 次渠,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3859179729921028?isauction=2&shangquan_id=7558&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KnHT3rHcQPjELnjn1PWmLTED1rjNOnH0OP1cOrHcQnjc3THcvrHTkTHcvrHTkTHD_nHDKnEDQP1ndn1nkrHcdrHcLTHcYTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKrEDKsHDKTHD3P1cYP1c1n10kPHmdrHD3P1cKP9DKnE7-mhEQPj0zridBPWwhsHEdnhEVrHDvnzdhPv7Bm16WnAEYrjEKnH9LnWELnWn1P1DYrj9drjnvrTDQrj0zPj0zn1nLnjmYrH0vn19vTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPEDQPAuhuWPWnaYYP1RBsHEknHTVmyDdnzYLPvD3PWuBuHFWnjnKTHEKTEDkTHD_nHDYnBkLPHN3THDKUMR_UT7hnAP6njmzuAnkmW9zmHbz&lego_tid=14fff3c0-475b-4010-aa53-77a866be2c03&psid=8f78b797d3e1af491f941d0bb4544aa3,合生汇，广华新城三区南北，大三居全新家具，无甲醛有钥匙随时看,整租,7号线,11000,付1押1,佣金：0佣金,128平方米,3室1厅1卫,中层(共32层),南北,燕保百安家园 朝阳 百子湾,普通住宅,豪华装修
https://bj.zu.anjuke.com/fangyuan/3799551144289286?isauction=2&shangquan_id=6017&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPHnvPjTLP1TKTHnLrHbdPHDQPjEzrjbzrjmKnWNLnjTKnHNYnjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnWNKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnHTznjNdPWnYnWNLrHcknEDvTEDQTH7-PW9YrAcQsyEzPj9VPjTzuBdBryDdsyc1mWELrH91m1wWP9DQrj0QnjckPHNvPjcznWmvrj9zTHD3P1DknWTdPHmQPWmYn1TLnWTKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTH7-uWmLPywhsHD1rH9VPAF6PBd6nj9Lsym3nhw-n1DkmvmLm9DKPTDKTHTKnikQnHEzsjmknH0KnE78IyQ_TH0Ln1cQPj93n1-bnAcOm1T&lego_tid=1ef675df-1398-4ba6-a087-f82de310cf7b&psid=8f78b797d3e1af491f941d0bb4544aa3,中骏世界城物业租售部 南向开间 保养新 配套期 贈保洁 健身,整租,1/6/10号线,8200,面议,佣金：0佣金,57平方米,1室0厅1卫,中层(共36层),朝南,中骏世界城 朝阳 朝外大街,普通住宅,豪华装修
https://bj.zu.anjuke.com/fangyuan/3840949042588685?isauction=2&shangquan_id=11353&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19Krj9YnjT3nHbdrj03P1cKTHn3PjTOPjbkPjcdrj9vrjNKnHmdnjTKnHmdnjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnWmKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnWNQrHDdPj9kPj0LnW9vPTDvTEDQTyDQPvRbuH76synOmH0VPAN3mzdBPW-BsHDkmHN1uWwbrHmOP9DQrj0zPHDOnHNvnj0Orjn1nj9OTHD3P1cdnHbQPHmkPWnkPHN3P1cKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyNYPANLm1DQsHR6uyNVPjnOPzd6rH-6sHcOmWD3nH91uhNYrEDKPTDKTHTKnikvrjDksjDQn1N1THDKUMR_UT76uHDLrA7BP1u6mWPbP1T3&lego_tid=e44e7c11-5aee-4397-a99a-29b18183fe49&psid=8f78b797d3e1af491f941d0bb4544aa3,仓上小区(五里仓社区) 精装修 南北通透 阳光充足,整租,,2400,付3押1,佣金：50%月租金,59平方米,1室1厅1卫,中层(共6层),南北,仓上小区(五里仓社区) 顺义 顺义城区,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3835192965671941?isauction=2&shangquan_id=11373&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuadhmWRhrH9LnaYQnymOsHwBuhcVrHDLnzdWmvw-uj0OnjmYm19KPHELPWD3nHcdPHmkPj0KTHn3n1NQrHcOPWNvP1DOPjDKnHDLnjTKnHDLnjTKnikQnEDQTHDLn1N1n1TOnWNOnW0KnW0KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDOTEDVnEDKnH9LnHTkPW9OrHDLP1TdPjckrEDvTEDQTyN3uW9OmyR-syw6PANVPAmLPBYOnWnYsH-BPvE1uWFbPAD1n9DQrj0QnjTvrHTkPHTzPjmzPjmYTHD3P1DknjmOnjTYPHm1nj9Ln1mKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyEOmWcLPhDOsHnOm1bVPjI6PBd6nHmLsymYPhEvn1D3njTYu9DKPTDKTHTKnikvrjT3sjDQn101THDKUMR_UTD1mvc1uHP6rAEdnHcdmyNO&lego_tid=d9b276a9-39c9-47a6-a167-f46d6318004f&psid=8f78b797d3e1af491f941d0bb4544aa3,精装修 低楼层 交通便利 城北社区两居室,整租,燕房号线,1500,付3押1,佣金：50%月租金,50.1平方米,2室1厅1卫,共5层,朝西,城北社区 房山 房山城关,普通住宅,精装修
